frame,cycle,register,old_val,new_val
157,146978,osc2_pw_lo,$B0,$C0
157,147199,osc1_freq_lo,$52,$46
157,147227,osc1_pw_lo,$80,$90
158,147698,osc3_freq_lo,$9C,$B2
158,147726,osc3_pw_lo,$90,$A0
158,147991,osc2_pw_lo,$C0,$D0
158,148212,osc1_freq_lo,$46,$3A
158,148240,osc1_pw_lo,$90,$A0
159,148724,osc3_freq_lo,$B2,$C8
159,148752,osc3_pw_lo,$A0,$B0
159,148984,osc2_pw_lo,$D0,$E0
159,149252,osc1_freq_lo,$3A,$2E
159,149280,osc1_pw_lo,$A0,$B0
160,149774,osc3_freq_lo,$C8,$B2
160,149802,osc3_pw_lo,$B0,$C0
160,150027,osc2_pw_lo,$E0,$F0
160,150288,osc1_freq_lo,$2E,$22
160,150316,osc1_pw_lo,$B0,$C0
161,150785,osc3_freq_lo,$B2,$9C
161,150813,osc3_pw_lo,$C0,$D0
161,151038,osc2_pw_lo,$F0,$00
161,151045,osc2_pw_hi,$83,$84
161,151299,osc1_freq_lo,$22,$16
161,151327,osc1_pw_lo,$C0,$D0
162,151756,osc3_freq_lo,$9C,$86
162,151824,osc3_pw_lo,$D0,$E0
162,152049,osc2_pw_lo,$00,$10
162,152270,osc1_freq_lo,$16,$0A
162,152298,osc1_pw_lo,$D0,$E0
163,152773,osc3_freq_lo,$86,$70
163,152801,osc3_pw_lo,$E0,$F0
163,153066,osc2_pw_lo,$10,$20
163,153287,osc1_freq_lo,$0A,$FE
163,153294,osc1_freq_hi,$27,$26
163,153315,osc1_pw_lo,$E0,$F0
164,153722,osc3_sustain_release,$3A,$00
164,153729,osc3_attack_decay,$20,$0F
164,153972,osc2_pw_lo,$20,$30
164,154336,osc1_freq_lo,$FE,$F2
164,154364,osc1_pw_lo,$F0,$00
164,154371,osc1_pw_hi,$83,$84
165,154932,osc2_pw_lo,$30,$40
165,155203,osc1_freq_lo,$F2,$E6
165,155231,osc1_pw_lo,$00,$10
166,155586,osc3_sustain_release,$00,$3A
166,155593,osc3_attack_decay,$0F,$20
166,155617,osc3_control,$40,$01
166,155874,osc2_pw_lo,$40,$50
166,156100,osc1_freq_lo,$E6,$DA
166,156128,osc1_pw_lo,$10,$20
167,156537,osc3_freq_lo,$70,$8C
167,156544,osc3_freq_hi,$0B,$3A
167,156565,osc3_pw_lo,$F0,$00
167,156572,osc3_pw_hi,$82,$88
167,156582,osc3_control,$01,$15
167,156830,osc2_pw_lo,$50,$60
167,157051,osc1_freq_lo,$DA,$CE
