frame,cycle,register,old_val,new_val
22,25341,filter_freq_hi,$10,$11
23,25629,osc3_pw_lo,$50,$C0
23,25901,osc2_pw_lo,$50,$80
23,25918,osc2_control,$40,$10
23,26167,osc1_pw_lo,$A0,$00
23,26206,filter_freq_hi,$11,$12
24,26541,osc3_pw_lo,$C0,$30
24,26548,osc3_pw_hi,$0E,$0F
24,26775,osc2_pw_lo,$80,$B0
24,26792,osc2_control,$10,$40
24,27022,osc1_freq_lo,$6E,$D0
24,27029,osc1_freq_hi,$12,$22
24,27050,osc1_pw_lo,$00,$60
24,27057,osc1_pw_hi,$0E,$0D
24,27089,filter_freq_hi,$12,$13
25,27587,osc3_pw_lo,$30,$A0
25,28005,osc2_control,$40,$10
25,28359,filter_freq_hi,$13,$14
26,28722,osc3_pw_lo,$A0,$10
26,28729,osc3_pw_hi,$0F,$10
26,29008,osc2_pw_lo,$B0,$C0
26,29065,osc2_control,$10,$40
26,29272,osc1_freq_lo,$D0,$A1
26,29279,osc1_freq_hi,$22,$1B
26,29300,osc1_pw_lo,$60,$C0
26,29307,osc1_pw_hi,$0D,$0C
26,29339,filter_freq_hi,$14,$15
27,29789,osc3_pw_lo,$10,$80
27,30254,osc2_sustain_release,$A8,$48
27,30261,osc2_attack_decay,$02,$00
27,30285,osc2_control,$40,$41
27,30626,osc1_control,$20,$09
27,30659,filter_freq_hi,$15,$16
28,31131,osc3_freq_lo,$9D,$AE
28,31159,osc3_pw_lo,$80,$F0
28,31474,osc2_freq_lo,$D1,$E5
28,31481,osc2_freq_hi,$22,$5C
28,31502,osc2_pw_lo,$C0,$F0
28,31509,osc2_pw_hi,$07,$03
28,31519,osc2_control,$41,$81
28,31702,osc1_freq_lo,$A1,$D0
28,31709,osc1_freq_hi,$1B,$22
28,31730,osc1_pw_lo,$C0,$20
28,31747,osc1_control,$09,$21
28,31769,filter_freq_hi,$16,$17
29,32247,osc3_freq_lo,$AE,$BF
29,32275,osc3_pw_lo,$F0,$60
29,32282,osc3_pw_hi,$10,$11
29,32514,osc2_freq_lo,$E5,$D1
29,32521,osc2_freq_hi,$5C,$22
29,32542,osc2_pw_lo,$F0,$E0
29,32549,osc2_pw_hi,$03,$04
29,32559,osc2_control,$81,$41
29,32797,osc1_pw_lo,$20,$80
29,32804,osc1_pw_hi,$0C,$0B
29,32836,filter_freq_hi,$17,$18
30,33313,osc3_freq_lo,$BF,$AE
30,33341,osc3_pw_lo,$60,$D0
30,33616,osc2_freq_lo,$D1,$41
30,33623,osc2_freq_hi,$22,$8B
30,33644,osc2_pw_lo,$E0,$D0
30,33651,osc2_pw_hi,$04,$05
30,33661,osc2_control,$41,$11
30,33851,osc1_freq_lo,$D0,$A1
30,33858,osc1_freq_hi,$22,$1B
30,33879,osc1_pw_lo,$80,$E0
30,33886,osc1_pw_hi,$0B,$0A
30,33918,filter_freq_hi,$18,$19
31,34395,osc3_freq_lo,$AE,$9D
31,34423,osc3_pw_lo,$D0,$40
31,34430,osc3_pw_hi,$11,$12
31,34752,osc2_freq_lo,$41,$D1
31,34759,osc2_freq_hi,$8B,$22
31,34780,osc2_pw_lo,$D0,$C0
31,34787,osc2_pw_hi,$05,$06
31,34797,osc2_control,$11,$41
31,35165,osc1_pw_lo,$E0,$40
31,35204,filter_freq_hi,$19,$1A
32,35698,osc3_freq_lo,$9D,$8C
32,35726,osc3_pw_lo,$40,$B0
32,35999,osc2_pw_lo,$C0,$F0
32,36250,osc1_freq_lo,$A1,$39
32,36257,osc1_freq_hi,$1B,$17
32,36278,osc1_pw_lo,$40,$A0
32,36285,osc1_pw_hi,$0A,$09
32,36317,filter_freq_hi,$1A,$1B
33,36753,osc3_freq_lo,$8C,$7B
33,36821,osc3_pw_lo,$B0,$20
33,36828,osc3_pw_hi,$12,$13
33,37074,osc2_pw_lo,$F0,$20
33,37081,osc2_pw_hi,$06,$07
33,37091,osc2_control,$41,$11
33,37424,osc1_pw_lo,$A0,$00
33,37497,filter_freq_hi,$1B,$1C
34,37969,osc3_freq_lo,$7B,$8C
34,37997,osc3_pw_lo,$20,$90
34,38224,osc2_pw_lo,$20,$50
34,38241,osc2_control,$11,$40
34,38395,osc1_freq_lo,$39,$6E
34,38402,osc1_freq_hi,$17,$12
34,38423,osc1_pw_lo,$00,$60
34,38470,osc1_pw_hi,$09,$08
34,38480,osc1_control,$21,$20
34,38502,filter_freq_hi,$1C,$1D
35,38934,osc3_freq_lo,$8C,$9D
35,38962,osc3_pw_lo,$90,$00
35,38969,osc3_pw_hi,$13,$14
35,39234,osc2_pw_lo,$50,$80
35,39251,osc2_control,$40,$10
35,39465,osc1_pw_lo,$60,$C0
35,39472,osc1_pw_hi,$08,$07
35,39504,filter_freq_hi,$1D,$1E
36,39983,osc3_freq_lo,$9D,$AE
36,40011,osc3_pw_lo,$00,$70
36,40285,osc2_pw_lo,$80,$B0
36,40302,osc2_control,$10,$40
36,40492,osc1_freq_lo,$6E,$D0
36,40499,osc1_freq_hi,$12,$22
36,40520,osc1_pw_lo,$C0,$20
36,40559,filter_freq_hi,$1E,$1F
37,40999,osc3_sustain_release,$CB,$01
37,41006,osc3_attack_decay,$07,$0F
37,41030,osc3_control,$41,$40
37,41379,osc2_control,$40,$10
37,41773,filter_freq_hi,$1F,$20
38,42259,osc3_freq_lo,$AE,$BF
38,42327,osc3_pw_lo,$70,$E0
38,42613,osc2_pw_lo,$B0,$C0
38,42630,osc2_control,$10,$40
38,42837,osc1_freq_lo,$D0,$A1
38,42884,osc1_freq_hi,$22,$1B
38,42905,osc1_pw_lo,$20,$80
38,42912,osc1_pw_hi,$07,$06
38,42944,filter_freq_hi,$20,$21
39,43383,osc3_sustain_release,$01,$CB
39,43390,osc3_attack_decay,$0F,$07
39,43454,osc3_control,$40,$01
39,43770,osc2_sustain_release,$48,$A8
