Loaded: C:\Users\mit\claude\c64server\SIDM2\SID\stinsen_test.sf2 @ $0D7E
Mem[$0E00]: 4C 92 14 4C 9B 14   (INIT)
Mem[$0E06]: A9 00 2C 81 15 30   (PLAY)
Calling INIT @ $0E00...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0E06...
frame,cycle,register,old_val,new_val
32,26988,osc1_pw_hi,$1D,$00
32,26998,osc1_control,$F2,$00
32,27201,osc2_pw_lo,$37,$20
32,27208,osc2_pw_hi,$1C,$1D
32,27474,osc1_pw_hi,$00,$1E
32,27484,osc1_control,$00,$F2
--- Frame 32: 7 SID changes ---
33,27780,osc1_pw_hi,$1E,$00
33,27790,osc1_control,$F2,$00
33,28033,osc2_pw_lo,$20,$09
33,28040,osc2_pw_hi,$1D,$1E
33,28259,osc1_pw_lo,$00,$F0
33,28266,osc1_pw_hi,$00,$1E
33,28276,osc1_control,$00,$F2
--- Frame 33: 7 SID changes ---
34,28605,osc1_pw_lo,$F0,$00
34,28612,osc1_pw_hi,$1E,$00
34,28622,osc1_control,$F2,$00
34,28825,osc2_pw_lo,$09,$F2
34,29091,osc1_pw_lo,$00,$E0
34,29098,osc1_pw_hi,$00,$1F
34,29108,osc1_control,$00,$F2
--- Frame 34: 7 SID changes ---
35,29397,osc1_pw_lo,$E0,$00
35,29404,osc1_pw_hi,$1F,$00
35,29414,osc1_control,$F2,$00
35,29657,osc2_pw_lo,$F2,$DB
35,29664,osc2_pw_hi,$1E,$1F
35,29883,osc1_pw_lo,$00,$D0
35,29890,osc1_pw_hi,$00,$20
35,29900,osc1_control,$00,$F2
--- Frame 35: 8 SID changes ---
36,30229,osc1_pw_lo,$D0,$00
36,30236,osc1_pw_hi,$20,$00
36,30246,osc1_control,$F2,$00
36,30449,osc2_pw_lo,$DB,$C4
36,30456,osc2_pw_hi,$1F,$20
36,30715,osc1_pw_lo,$00,$C0
36,30722,osc1_pw_hi,$00,$21
36,30732,osc1_control,$00,$F2
--- Frame 36: 8 SID changes ---
37,31021,osc1_pw_lo,$C0,$00
37,31028,osc1_pw_hi,$21,$00
37,31038,osc1_control,$F2,$00
37,31281,osc2_pw_lo,$C4,$AD
37,31288,osc2_pw_hi,$20,$21
37,31507,osc1_pw_lo,$00,$B0
37,31514,osc1_pw_hi,$00,$22
37,31524,osc1_control,$00,$F2
--- Frame 37: 8 SID changes ---
38,31853,osc1_pw_lo,$B0,$00
38,31860,osc1_pw_hi,$22,$00
38,31870,osc1_control,$F2,$00
38,32073,osc2_pw_lo,$AD,$96
38,32080,osc2_pw_hi,$21,$22
38,32339,osc1_pw_lo,$00,$A0
38,32346,osc1_pw_hi,$00,$23
38,32356,osc1_control,$00,$F2
--- Frame 38: 8 SID changes ---
39,32645,osc1_pw_lo,$A0,$00
39,32652,osc1_pw_hi,$23,$00
39,32662,osc1_control,$F2,$00
39,32905,osc2_pw_lo,$96,$7F
39,32912,osc2_pw_hi,$22,$23
39,33131,osc1_pw_lo,$00,$90
39,33138,osc1_pw_hi,$00,$24
39,33148,osc1_control,$00,$F2
--- Frame 39: 8 SID changes ---
40,33548,osc1_pw_lo,$90,$00
40,33555,osc1_pw_hi,$24,$00
40,33565,osc1_control,$F2,$00
40,33845,osc2_pw_lo,$7F,$68
40,33852,osc2_pw_hi,$23,$24
40,34188,osc1_pw_lo,$00,$80
40,34195,osc1_pw_hi,$00,$25
40,34205,osc1_control,$00,$F2
--- Frame 40: 8 SID changes ---
41,34566,osc1_pw_lo,$80,$00
41,34573,osc1_pw_hi,$25,$00
41,34583,osc1_control,$F2,$00
41,34795,osc2_pw_lo,$68,$51
41,34802,osc2_pw_hi,$24,$25
41,35030,osc1_pw_lo,$00,$70
41,35037,osc1_pw_hi,$00,$26
41,35087,osc1_control,$00,$F2
--- Frame 41: 8 SID changes ---
42,35380,osc1_pw_lo,$70,$00
42,35387,osc1_pw_hi,$26,$00
42,35397,osc1_control,$F2,$00
42,35649,osc2_pw_lo,$51,$3A
42,35656,osc2_pw_hi,$25,$26
42,35884,osc1_pw_lo,$00,$60
42,35891,osc1_pw_hi,$00,$27
42,35901,osc1_control,$00,$F2
--- Frame 42: 8 SID changes ---
43,36296,osc1_pw_lo,$60,$00
43,36303,osc1_pw_hi,$27,$00
43,36313,osc1_control,$F2,$00
43,36516,osc2_pw_lo,$3A,$23
43,36523,osc2_pw_hi,$26,$27
43,36782,osc1_pw_lo,$00,$50
43,36789,osc1_pw_hi,$00,$28
43,36799,osc1_control,$00,$F2
--- Frame 43: 8 SID changes ---
44,37088,osc1_pw_lo,$50,$00
44,37095,osc1_pw_hi,$28,$00
44,37105,osc1_control,$F2,$00
44,37348,osc2_pw_lo,$23,$0C
44,37355,osc2_pw_hi,$27,$28
44,37574,osc1_pw_lo,$00,$40
44,37581,osc1_pw_hi,$00,$29
44,37591,osc1_control,$00,$F2
--- Frame 44: 8 SID changes ---
45,37920,osc1_pw_lo,$40,$00
45,37927,osc1_pw_hi,$29,$00
45,37937,osc1_control,$F2,$00
45,38140,osc2_pw_lo,$0C,$F5
45,38406,osc1_pw_lo,$00,$30
45,38413,osc1_pw_hi,$00,$2A
45,38423,osc1_control,$00,$F2
--- Frame 45: 7 SID changes ---
46,38712,osc1_pw_lo,$30,$00
46,38719,osc1_pw_hi,$2A,$00
46,38729,osc1_control,$F2,$00
46,38972,osc2_pw_lo,$F5,$DE
46,38979,osc2_pw_hi,$28,$29
46,39198,osc1_pw_lo,$00,$20
46,39205,osc1_pw_hi,$00,$2B
46,39215,osc1_control,$00,$F2
--- Frame 46: 8 SID changes ---
47,39544,osc1_pw_lo,$20,$00
47,39551,osc1_pw_hi,$2B,$00
47,39561,osc1_control,$F2,$00
47,39764,osc2_pw_lo,$DE,$C7
47,39771,osc2_pw_hi,$29,$2A
47,39990,osc1_pw_lo,$00,$10
47,39997,osc1_pw_hi,$00,$2C
47,40007,osc1_control,$00,$F2
--- Frame 47: 8 SID changes ---
48,40336,osc1_pw_lo,$10,$00
48,40343,osc1_pw_hi,$2C,$00
48,40353,osc1_control,$F2,$00
48,40556,osc2_pw_lo,$C7,$B0
48,40563,osc2_pw_hi,$2A,$2B
48,40829,osc1_pw_hi,$00,$2D
48,40839,osc1_control,$00,$F2
--- Frame 48: 7 SID changes ---
49,41175,osc1_pw_hi,$2D,$00
49,41185,osc1_control,$F2,$00
49,41388,osc2_pw_lo,$B0,$99
49,41395,osc2_pw_hi,$2B,$2C
49,41614,osc1_pw_lo,$00,$F0
49,41621,osc1_pw_hi,$00,$2D
49,41631,osc1_control,$00,$F2
--- Frame 49: 7 SID changes ---
50,41960,osc1_pw_lo,$F0,$00
50,41967,osc1_pw_hi,$2D,$00
50,41977,osc1_control,$F2,$00
50,42180,osc2_pw_lo,$99,$82
50,42187,osc2_pw_hi,$2C,$2D
50,42446,osc1_pw_lo,$00,$E0
50,42453,osc1_pw_hi,$00,$2E
50,42463,osc1_control,$00,$F2
--- Frame 50: 8 SID changes ---
51,42752,osc1_pw_lo,$E0,$00
51,42759,osc1_pw_hi,$2E,$00
51,42769,osc1_control,$F2,$00
51,43012,osc2_pw_lo,$82,$6B
51,43019,osc2_pw_hi,$2D,$2E
51,43238,osc1_pw_lo,$00,$D0
51,43245,osc1_pw_hi,$00,$2F
51,43255,osc1_control,$00,$F2
--- Frame 51: 8 SID changes ---
52,43584,osc1_pw_lo,$D0,$00
52,43591,osc1_pw_hi,$2F,$00
52,43601,osc1_control,$F2,$00
52,43804,osc2_pw_lo,$6B,$54
52,43811,osc2_pw_hi,$2E,$2F
52,44070,osc1_pw_lo,$00,$C0
52,44077,osc1_pw_hi,$00,$30
52,44087,osc1_control,$00,$F2
--- Frame 52: 8 SID changes ---
53,44376,osc1_pw_lo,$C0,$00
53,44383,osc1_pw_hi,$30,$00
53,44393,osc1_control,$F2,$00
53,44636,osc2_pw_lo,$54,$3D
53,44643,osc2_pw_hi,$2F,$30
53,44862,osc1_pw_lo,$00,$B0
53,44869,osc1_pw_hi,$00,$31
53,44879,osc1_control,$00,$F2
--- Frame 53: 8 SID changes ---
54,45208,osc1_pw_lo,$B0,$00
54,45215,osc1_pw_hi,$31,$00
54,45225,osc1_control,$F2,$00
54,45428,osc2_pw_lo,$3D,$26
54,45435,osc2_pw_hi,$30,$31
54,45694,osc1_pw_lo,$00,$A0
54,45701,osc1_pw_hi,$00,$32
54,45711,osc1_control,$00,$F2
--- Frame 54: 8 SID changes ---
55,46000,osc1_pw_lo,$A0,$00
55,46007,osc1_pw_hi,$32,$00
55,46017,osc1_control,$F2,$00
55,46260,osc2_pw_lo,$26,$0F
55,46267,osc2_pw_hi,$31,$32
55,46486,osc1_pw_lo,$00,$90
55,46493,osc1_pw_hi,$00,$33
55,46503,osc1_control,$00,$F2
--- Frame 55: 8 SID changes ---
56,46903,osc1_pw_lo,$90,$00
56,46910,osc1_pw_hi,$33,$00
56,46920,osc1_control,$F2,$00
56,47200,osc2_pw_lo,$0F,$F8
56,47543,osc1_pw_lo,$00,$80
56,47550,osc1_pw_hi,$00,$34
56,47560,osc1_control,$00,$F2
--- Frame 56: 7 SID changes ---
57,47921,osc1_pw_lo,$80,$00
57,47928,osc1_pw_hi,$34,$00
57,47938,osc1_control,$F2,$00
57,48150,osc2_pw_lo,$F8,$E1
57,48157,osc2_pw_hi,$32,$33
57,48425,osc1_pw_lo,$00,$70
57,48432,osc1_pw_hi,$00,$35
57,48442,osc1_control,$00,$F2
--- Frame 57: 8 SID changes ---
58,48758,osc1_pw_lo,$70,$00
58,48765,osc1_pw_hi,$35,$00
58,48775,osc1_control,$F2,$00
58,49027,osc2_pw_lo,$E1,$CA
58,49034,osc2_pw_hi,$33,$34
58,49262,osc1_pw_lo,$00,$60
58,49269,osc1_pw_hi,$00,$36
58,49279,osc1_control,$00,$F2
--- Frame 58: 8 SID changes ---
59,49674,osc1_pw_lo,$60,$00
59,49681,osc1_pw_hi,$36,$00
59,49691,osc1_control,$F2,$00
59,49894,osc2_pw_lo,$CA,$B3
59,49901,osc2_pw_hi,$34,$35
59,50160,osc1_pw_lo,$00,$50
59,50167,osc1_pw_hi,$00,$37
59,50177,osc1_control,$00,$F2
--- Frame 59: 8 SID changes ---
60,50466,osc1_pw_lo,$50,$00
60,50473,osc1_pw_hi,$37,$00
60,50483,osc1_control,$F2,$00
60,50726,osc2_pw_lo,$B3,$9C
60,50733,osc2_pw_hi,$35,$36
60,50952,osc1_pw_lo,$00,$40
60,50959,osc1_pw_hi,$00,$38
60,50969,osc1_control,$00,$F2
--- Frame 60: 8 SID changes ---
61,51298,osc1_pw_lo,$40,$00
61,51305,osc1_pw_hi,$38,$00
61,51315,osc1_control,$F2,$00
61,51518,osc2_pw_lo,$9C,$85
61,51525,osc2_pw_hi,$36,$37
61,51784,osc1_pw_lo,$00,$30
61,51791,osc1_pw_hi,$00,$39
61,51801,osc1_control,$00,$F2
--- Frame 61: 8 SID changes ---
62,52090,osc1_pw_lo,$30,$00
62,52097,osc1_pw_hi,$39,$00
62,52107,osc1_control,$F2,$00
62,52350,osc2_pw_lo,$85,$6E
62,52357,osc2_pw_hi,$37,$38
62,52576,osc1_pw_lo,$00,$20
62,52583,osc1_pw_hi,$00,$3A
62,52593,osc1_control,$00,$F2
--- Frame 62: 8 SID changes ---
63,52922,osc1_pw_lo,$20,$00
63,52929,osc1_pw_hi,$3A,$00
63,52939,osc1_control,$F2,$00
63,53142,osc2_pw_lo,$6E,$57
63,53149,osc2_pw_hi,$38,$39
63,53408,osc1_pw_lo,$00,$10
63,53415,osc1_pw_hi,$00,$3B
63,53425,osc1_control,$00,$F2
--- Frame 63: 8 SID changes ---
64,53714,osc1_pw_lo,$10,$00
64,53721,osc1_pw_hi,$3B,$00
64,53731,osc1_control,$F2,$00
64,53974,osc2_pw_lo,$57,$40
64,53981,osc2_pw_hi,$39,$3A
64,54207,osc1_pw_hi,$00,$3C
64,54217,osc1_control,$00,$F2
--- Frame 64: 7 SID changes ---
65,54553,osc1_pw_hi,$3C,$00
65,54563,osc1_control,$F2,$00
