Loaded: SID/unboxed_laxity_fresh.sf2 @ $0D7E
Mem[$0D80]: 4C 89 0D 4C 91 0D   (INIT)
Mem[$0D83]: 4C 91 0D 4C 9B 0D   (PLAY)
Calling INIT @ $0D80...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0D83...
frame,cycle,register,old_val,new_val
28,25258,osc1_pw_lo,$C8,$00
28,25265,osc1_pw_hi,$0D,$00
28,25275,osc1_control,$20,$00
28,25489,osc2_pw_lo,$0C,$71
28,25728,osc1_freq_lo,$00,$27
28,25735,osc1_freq_hi,$00,$01
28,25756,osc1_pw_lo,$00,$46
28,25763,osc1_pw_hi,$00,$0E
28,25773,osc1_control,$00,$20
--- Frame 28: 11 SID changes ---
29,26041,osc1_freq_lo,$27,$00
29,26048,osc1_freq_hi,$01,$00
29,26069,osc1_pw_lo,$46,$00
29,26076,osc1_pw_hi,$0E,$00
29,26086,osc1_control,$20,$00
29,26340,osc2_pw_lo,$71,$D6
29,26539,osc1_freq_lo,$00,$27
29,26546,osc1_freq_hi,$00,$01
29,26567,osc1_pw_lo,$00,$C4
29,26574,osc1_pw_hi,$00,$0E
29,26584,osc1_control,$00,$20
--- Frame 29: 11 SID changes ---
30,26892,osc1_freq_lo,$27,$00
30,26899,osc1_freq_hi,$01,$00
30,26920,osc1_pw_lo,$C4,$00
30,26927,osc1_pw_hi,$0E,$00
30,26937,osc1_control,$20,$00
30,27151,osc2_pw_lo,$D6,$3B
30,27158,osc2_pw_hi,$0B,$0C
30,27390,osc1_freq_lo,$00,$27
30,27397,osc1_freq_hi,$00,$01
30,27418,osc1_pw_lo,$00,$42
30,27425,osc1_pw_hi,$00,$0F
30,27435,osc1_control,$00,$20
--- Frame 30: 12 SID changes ---
31,27703,osc1_freq_lo,$27,$00
31,27710,osc1_freq_hi,$01,$00
31,27731,osc1_pw_lo,$42,$00
31,27738,osc1_pw_hi,$0F,$00
31,27748,osc1_control,$20,$00
31,28002,osc2_pw_lo,$3B,$A0
31,28201,osc1_freq_lo,$00,$27
31,28208,osc1_freq_hi,$00,$01
31,28229,osc1_pw_lo,$00,$C0
31,28236,osc1_pw_hi,$00,$0F
31,28246,osc1_control,$00,$20
--- Frame 31: 11 SID changes ---
32,28554,osc1_freq_lo,$27,$00
32,28561,osc1_freq_hi,$01,$00
32,28582,osc1_pw_lo,$C0,$00
32,28589,osc1_pw_hi,$0F,$00
32,28599,osc1_control,$20,$00
32,28813,osc2_pw_lo,$A0,$05
32,28820,osc2_pw_hi,$0C,$0D
32,29052,osc1_freq_lo,$00,$27
32,29059,osc1_freq_hi,$00,$01
32,29080,osc1_pw_lo,$00,$3E
32,29087,osc1_pw_hi,$00,$10
32,29097,osc1_control,$00,$20
--- Frame 32: 12 SID changes ---
33,29365,osc1_freq_lo,$27,$00
33,29372,osc1_freq_hi,$01,$00
33,29393,osc1_pw_lo,$3E,$00
33,29400,osc1_pw_hi,$10,$00
33,29410,osc1_control,$20,$00
33,29664,osc2_pw_lo,$05,$6A
33,29863,osc1_freq_lo,$00,$27
