Loaded: Rhaa_Lovely_II_tune_2.prg @ $1000
Mem[$18D7]: A9 03 8D 01 10 A9   (INIT)
Mem[$1377]: EE 44 10 A2 00 AD   (PLAY)
Calling INIT @ $18D7 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $1377...
frame,cycle,register,old_val,new_val
94,77394,osc1_freq_hi,$81,$04
94,77465,osc1_control,$81,$41
94,77481,osc1_pw_lo,$00,$80
--- Frame 94: 3 SID changes ---
95,78279,osc1_pw_lo,$80,$00
95,78292,osc1_pw_hi,$01,$02
--- Frame 95: 2 SID changes ---
96,79063,osc1_pw_lo,$00,$80
--- Frame 96: 1 SID changes ---
97,79821,osc1_pw_lo,$80,$00
97,79834,osc1_pw_hi,$02,$03
--- Frame 97: 2 SID changes ---
98,80619,osc1_pw_lo,$00,$80
98,80844,osc1_control,$41,$00
98,80848,osc1_pw_lo,$80,$00
98,80860,osc1_pw_hi,$03,$01
98,80999,osc1_freq_lo,$B4,$30
98,81027,osc1_control,$00,$41
--- Frame 98: 6 SID changes ---
99,82332,osc1_control,$41,$81
99,82336,osc1_freq_hi,$04,$81
--- Frame 99: 2 SID changes ---
100,82929,osc1_freq_hi,$81,$04
100,83000,osc1_control,$81,$41
100,83016,osc1_pw_lo,$00,$80
--- Frame 100: 3 SID changes ---
101,83814,osc1_pw_lo,$80,$00
101,83827,osc1_pw_hi,$01,$02
--- Frame 101: 2 SID changes ---
102,84598,osc1_pw_lo,$00,$80
--- Frame 102: 1 SID changes ---
103,85356,osc1_pw_lo,$80,$00
103,85369,osc1_pw_hi,$02,$03
--- Frame 103: 2 SID changes ---
104,86154,osc1_pw_lo,$00,$80
--- Frame 104: 1 SID changes ---
105,86938,osc1_pw_lo,$80,$00
105,86951,osc1_pw_hi,$03,$04
--- Frame 105: 2 SID changes ---
106,87736,osc1_pw_lo,$00,$80
--- Frame 106: 1 SID changes ---
107,88494,osc1_pw_lo,$80,$00
107,88507,osc1_pw_hi,$04,$05
--- Frame 107: 2 SID changes ---
108,89318,osc1_pw_lo,$00,$80
--- Frame 108: 1 SID changes ---
109,90076,osc1_pw_lo,$80,$00
109,90089,osc1_pw_hi,$05,$06
--- Frame 109: 2 SID changes ---
110,90839,osc1_pw_lo,$00,$80
110,91104,osc1_control,$41,$00
