Loaded: Think_Twice_V.prg @ $1000
Mem[$1573]: A9 06 8D 01 10 A9   (INIT)
Mem[$13D7]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $1573 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $13D7...
frame,cycle,register,old_val,new_val
16,15970,osc2_freq_hi,$02,$00
16,16135,osc3_pw_lo,$20,$40
--- Frame 16: 9 SID changes ---
17,16456,osc1_pw_lo,$40,$60
17,16618,osc2_freq_hi,$00,$03
17,16629,osc2_freq_lo,$6C,$BB
17,16693,osc2_pw_lo,$34,$50
17,16755,osc2_freq_hi,$03,$01
17,16766,osc2_freq_lo,$BB,$1C
17,16904,osc2_freq_lo,$1C,$5C
17,16911,osc2_freq_hi,$01,$00
17,17083,osc3_pw_lo,$40,$60
17,17307,osc3_control,$41,$00
17,17311,osc3_pw_lo,$60,$00
17,17323,osc3_pw_hi,$04,$03
17,17451,osc3_freq_hi,$02,$15
17,17463,osc3_freq_lo,$A3,$1F
17,17491,osc3_control,$00,$41
--- Frame 17: 15 SID changes ---
18,17697,osc1_pw_lo,$60,$80
18,17852,osc2_freq_hi,$00,$01
18,17863,osc2_freq_lo,$5C,$1C
18,17967,osc2_pw_lo,$50,$6C
18,18030,osc2_freq_hi,$01,$02
18,18041,osc2_freq_lo,$1C,$38
18,18134,osc2_freq_lo,$38,$4C
18,18141,osc2_freq_hi,$02,$00
18,18294,osc3_control,$41,$81
18,18298,osc3_freq_hi,$15,$81
--- Frame 18: 10 SID changes ---
19,18542,osc1_pw_lo,$80,$A0
19,18697,osc2_freq_hi,$00,$02
19,18708,osc2_freq_lo,$4C,$F6
19,18772,osc2_pw_lo,$6C,$88
19,18834,osc2_freq_hi,$02,$01
19,18845,osc2_freq_lo,$F6,$1C
19,18943,osc2_freq_lo,$1C,$3C
19,18950,osc2_freq_hi,$01,$00
19,19068,osc3_freq_hi,$81,$15
19,19140,osc3_control,$81,$41
19,19156,osc3_pw_lo,$00,$20
--- Frame 19: 11 SID changes ---
20,19437,osc1_pw_lo,$A0,$C0
20,19632,osc2_freq_hi,$00,$01
20,19643,osc2_freq_lo,$3C,$DD
20,19707,osc2_pw_lo,$88,$A4
20,19770,osc2_freq_hi,$01,$02
20,19781,osc2_freq_lo,$DD,$38
20,19874,osc2_freq_lo,$38,$2C
20,19881,osc2_freq_hi,$02,$00
20,20047,osc3_pw_lo,$20,$40
--- Frame 20: 9 SID changes ---
21,20368,osc1_pw_lo,$C0,$E0
21,20523,osc2_freq_hi,$00,$02
21,20534,osc2_freq_lo,$2C,$38
21,20598,osc2_pw_lo,$A4,$C0
21,20660,osc2_freq_hi,$02,$01
21,20671,osc2_freq_lo,$38,$1C
21,20816,osc2_freq_hi,$01,$00
21,20982,osc3_pw_lo,$40,$60
--- Frame 21: 8 SID changes ---
22,21308,osc1_pw_lo,$E0,$00
22,21321,osc1_pw_hi,$04,$05
22,21463,osc2_freq_hi,$00,$01
22,21474,osc2_freq_lo,$1C,$66
22,21538,osc2_pw_lo,$C0,$DC
22,21601,osc2_freq_hi,$01,$02
22,21612,osc2_freq_lo,$66,$38
22,21705,osc2_freq_lo,$38,$0C
22,21712,osc2_freq_hi,$02,$00
22,21918,osc3_pw_lo,$60,$80
--- Frame 22: 10 SID changes ---
23,22199,osc1_pw_lo,$00,$20
23,22401,osc2_freq_hi,$00,$03
23,22412,osc2_freq_lo,$0C,$53
23,22476,osc2_pw_lo,$DC,$F8
23,22538,osc2_freq_hi,$03,$01
23,22549,osc2_freq_lo,$53,$1C
23,22651,osc2_freq_lo,$1C,$FC
23,22658,osc2_freq_hi,$01,$FF
23,22831,osc3_pw_lo,$80,$A0
--- Frame 23: 9 SID changes ---
24,23164,osc1_pw_lo,$20,$40
24,23319,osc2_freq_hi,$FF,$01
24,23330,osc2_freq_lo,$FC,$1C
24,23394,osc2_pw_lo,$F8,$14
24,23407,osc2_pw_hi,$1D,$1E
24,23497,osc2_freq_hi,$01,$02
24,23508,osc2_freq_lo,$1C,$38
24,23601,osc2_freq_lo,$38,$EC
24,23608,osc2_freq_hi,$02,$FF
24,23774,osc3_pw_lo,$A0,$C0
--- Frame 24: 10 SID changes ---
25,24095,osc1_pw_lo,$40,$60
25,24250,osc2_freq_hi,$FF,$02
25,24261,osc2_freq_lo,$EC,$CC
25,24334,osc2_pw_lo,$14,$30
25,24396,osc2_freq_hi,$02,$01
25,24407,osc2_freq_lo,$CC,$1C
25,24505,osc2_freq_lo,$1C,$DC
25,24512,osc2_freq_hi,$01,$FF
25,24718,osc3_pw_lo,$C0,$E0
--- Frame 25: 9 SID changes ---
