Loaded: Think_Twice_III.prg @ $B100
Mem[$BAC9]: A9 05 8D F4 B1 A9   (INIT)
Mem[$B5CA]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $BAC9 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $B5CA...
frame,cycle,register,old_val,new_val
38,33094,osc1_pw_lo,$E0,$F7
38,33164,osc1_freq_lo,$A7,$C5
38,33250,osc2_freq_hi,$27,$1D
38,33341,osc2_pw_lo,$80,$C4
--- Frame 38: 5 SID changes ---
39,33825,osc1_freq_lo,$C5,$A7
39,33901,osc1_pw_lo,$F7,$0E
39,33954,osc1_pw_hi,$03,$04
39,34011,osc1_freq_lo,$A7,$BB
39,34104,osc2_freq_hi,$1D,$1F
39,34115,osc2_freq_lo,$DF,$A5
39,34195,osc2_pw_lo,$C4,$08
39,34208,osc2_pw_hi,$09,$0A
--- Frame 39: 8 SID changes ---
40,34699,osc1_freq_lo,$BB,$A7
40,34775,osc1_pw_lo,$0E,$25
40,34845,osc1_freq_lo,$A7,$B1
40,34931,osc2_freq_hi,$1F,$27
40,34943,osc2_freq_lo,$A5,$DF
40,35063,osc2_pw_lo,$08,$4C
--- Frame 40: 6 SID changes ---
41,35507,osc1_freq_lo,$B1,$A7
41,35623,osc1_pw_lo,$25,$3C
41,35693,osc1_freq_lo,$A7,$B1
41,35779,osc2_freq_hi,$27,$1D
41,35876,osc2_pw_lo,$4C,$90
--- Frame 41: 5 SID changes ---
42,36360,osc1_freq_lo,$B1,$A7
42,36436,osc1_pw_lo,$3C,$53
42,36592,osc2_freq_hi,$1D,$1F
42,36603,osc2_freq_lo,$DF,$A5
42,36723,osc2_pw_lo,$90,$D4
--- Frame 42: 5 SID changes ---
43,37289,osc1_pw_lo,$53,$6A
43,37359,osc1_freq_lo,$A7,$C5
43,37445,osc2_freq_hi,$1F,$27
43,37457,osc2_freq_lo,$A5,$DF
43,37537,osc2_pw_lo,$D4,$18
43,37550,osc2_pw_hi,$0A,$0B
--- Frame 43: 6 SID changes ---
